,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
59,-32.80129,-70.95218,314.91,0.54,0.5,2022-03-22,512,1,nominal,2.0NRT,285.41,2.14,N
60,-32.7597,-71.47948000000001,332.78,0.57,0.52,2022-03-22,512,1,nominal,2.0NRT,285.65,4.44,N
61,-32.758590000000005,-71.47965,326.78,0.57,0.52,2022-03-22,512,1,nominal,2.0NRT,284.97,4.84,N
62,-33.29388,-70.73145,307.84,0.51,0.49,2022-03-22,512,1,nominal,2.0NRT,285.27,1.88,N
63,-33.29511,-70.72604,299.29,0.51,0.49,2022-03-22,512,1,nominal,2.0NRT,285.47,1.25,N
68,-36.86266,-71.38148000000001,302.38,0.46,0.47,2022-03-22,514,1,nominal,2.0NRT,276.16,1.37,N
69,-36.864059999999995,-71.37836,304.46,0.46,0.47,2022-03-22,514,1,nominal,2.0NRT,278.61,2.39,N
82,-38.63047,-73.45701,299.57,0.53,0.5,2022-03-22,514,1,nominal,2.0NRT,281.86,0.63,N
483,-23.78115,-70.322,295.19,0.39,0.59,2022-03-22,510,1,nominal,2.0NRT,281.3,0.91,N
484,-23.781999999999996,-70.31834,298.96,0.39,0.59,2022-03-22,510,1,nominal,2.0NRT,285.51,1.25,N
494,-23.82235,-70.31641,327.92,0.39,0.59,2022-03-22,510,1,nominal,2.0NRT,288.22,1.97,N
497,-23.82152,-70.32005,304.28,0.39,0.59,2022-03-22,510,1,nominal,2.0NRT,286.29,1.97,N
550,-27.412490000000002,-70.26561,367.0,0.32,0.55,2022-03-22,510,1,high,2.0NRT,286.94,6.0,N
551,-27.41323,-70.26233,326.04,0.32,0.55,2022-03-22,510,1,nominal,2.0NRT,286.88,6.0,N
552,-27.413970000000003,-70.25901,299.0,0.32,0.55,2022-03-22,510,1,nominal,2.0NRT,287.52,1.47,N
553,-27.41177,-70.26479,367.0,0.32,0.55,2022-03-22,510,1,high,2.0NRT,288.1,6.15,N
554,-27.41253,-70.26151,310.13,0.32,0.55,2022-03-22,510,1,nominal,2.0NRT,286.62,6.15,N
555,-27.41824,-70.25966,312.02,0.32,0.55,2022-03-22,510,1,nominal,2.0NRT,286.74,1.41,N
556,-27.419009999999997,-70.25632,307.47,0.32,0.55,2022-03-22,510,1,nominal,2.0NRT,287.08,1.41,N
570,-28.47881,-71.24924,305.78,0.35,0.56,2022-03-22,510,1,nominal,2.0NRT,288.93,0.8,N
583,-17.49015,-71.36126,309.91,0.57,0.69,2022-03-22,648,1,nominal,2.0NRT,262.24,1.05,N
584,-17.49057,-71.3569,303.43,0.57,0.69,2022-03-22,648,1,nominal,2.0NRT,267.15,1.05,N
585,-23.819029999999998,-70.31573,295.62,0.78,0.78,2022-03-22,650,1,nominal,2.0NRT,283.11,1.62,N
586,-23.826220000000003,-70.31673,296.03,0.78,0.78,2022-03-22,650,1,nominal,2.0NRT,284.09,1.62,N
587,-37.52628,-72.6865,305.36,0.69,0.74,2022-03-22,654,1,nominal,2.0NRT,280.12,1.56,N
588,-37.52492,-72.68644,301.96,0.69,0.75,2022-03-22,654,1,nominal,2.0NRT,279.69,1.08,N
5361,-27.41362,-70.2646,332.66,0.49,0.65,2022-03-22,1734,1,low,2.0NRT,305.78,2.72,D
5573,-38.9688,-72.255,340.91,0.45,0.47,2022-03-22,1915,1,nominal,2.0NRT,294.31,3.55,D
5574,-38.93052,-72.71415,331.17,0.43,0.46,2022-03-22,1915,1,nominal,2.0NRT,293.79,3.39,D
5575,-38.50039,-72.47766,338.76,0.45,0.47,2022-03-22,1915,1,nominal,2.0NRT,295.68,2.35,D
5576,-38.37964,-72.27014,342.04,0.46,0.47,2022-03-22,1915,1,nominal,2.0NRT,297.79,14.53,D
5577,-38.39997,-72.40176,338.74,0.45,0.47,2022-03-22,1915,1,nominal,2.0NRT,303.12,35.37,D
5578,-38.345909999999996,-72.30473,332.81,0.46,0.47,2022-03-22,1915,1,nominal,2.0NRT,292.21,1.76,D
5586,-38.03266,-72.33051,344.27,0.47,0.47,2022-03-22,1915,1,nominal,2.0NRT,298.53,7.39,D
5589,-36.03255,-71.72845,351.3,0.56,0.51,2022-03-22,1915,1,nominal,2.0NRT,302.86,8.31,D
5590,-35.78859,-71.91071,340.31,0.55,0.51,2022-03-22,1915,1,nominal,2.0NRT,304.75,4.65,D
5595,-27.41767,-70.26189000000001,334.69,0.54,0.68,2022-03-22,1917,1,low,2.0NRT,305.16,4.03,D
6254,-23.78169,-70.32474,295.23,0.75,0.77,2022-03-23,451,1,nominal,2.0NRT,281.96,1.94,N
6256,-23.820320000000002,-70.32005,304.92,0.74,0.76,2022-03-23,451,1,nominal,2.0NRT,285.5,2.36,N
6257,-23.81733,-70.32075,299.73,0.74,0.76,2022-03-23,451,1,nominal,2.0NRT,284.43,1.9,N
6258,-24.052120000000002,-69.84989,307.23,0.69,0.74,2022-03-23,451,1,nominal,2.0NRT,280.52,0.66,N
6300,-30.684440000000002,-70.15276999999999,299.76,0.5,0.66,2022-03-23,453,1,nominal,2.0NRT,268.13,0.22,N
6329,-32.79723,-70.95703,296.23,0.49,0.65,2022-03-23,455,1,nominal,2.0NRT,282.86,1.45,N
6330,-32.79865,-70.95174,313.48,0.49,0.65,2022-03-23,455,1,nominal,2.0NRT,284.06,1.45,N
6331,-32.79902,-70.95628,306.83,0.49,0.65,2022-03-23,455,1,nominal,2.0NRT,283.66,2.28,N
6332,-32.8005,-70.95094,306.07,0.49,0.65,2022-03-23,455,1,nominal,2.0NRT,283.66,2.12,N
6333,-33.29084,-70.72766,298.41,0.46,0.64,2022-03-23,455,1,nominal,2.0NRT,284.99,0.87,N
6336,-34.10456,-70.45871,317.69,0.43,0.62,2022-03-23,455,1,nominal,2.0NRT,282.24,3.1,N
6337,-34.10577,-70.45416999999999,301.26,0.43,0.62,2022-03-23,455,1,nominal,2.0NRT,282.37,3.2,N
6339,-34.10791,-70.67566,295.22,0.44,0.62,2022-03-23,455,1,nominal,2.0NRT,281.4,0.69,N
6340,-34.108940000000004,-70.67430999999999,304.89,0.44,0.62,2022-03-23,455,1,nominal,2.0NRT,281.63,1.01,N
6341,-34.14865,-70.84744,303.81,0.45,0.63,2022-03-23,455,1,nominal,2.0NRT,281.77,0.64,N
6349,-36.86299,-71.3884,308.6,0.41,0.6,2022-03-23,453,1,nominal,2.0NRT,272.21,1.32,N
6351,-38.38064,-72.27589,301.19,0.41,0.61,2022-03-23,455,1,nominal,2.0NRT,279.55,0.8,N
6352,-38.38418,-72.27571,299.64,0.41,0.61,2022-03-23,455,1,nominal,2.0NRT,279.8,1.02,N
6353,-38.40747,-72.34443,307.87,0.41,0.61,2022-03-23,455,1,nominal,2.0NRT,279.94,0.75,N
6355,-40.93043,-73.38364,298.67,0.4,0.6,2022-03-23,455,1,nominal,2.0NRT,277.11,1.21,N
6418,-17.48999,-71.361,337.41,0.55,0.51,2022-03-23,629,1,nominal,2.0NRT,287.8,12.69,N
6419,-17.49053,-71.35641,330.81,0.55,0.51,2022-03-23,629,1,nominal,2.0NRT,289.92,12.69,N
7750,-21.52579,-69.66704,299.05,0.4,0.6,2022-03-23,629,1,nominal,2.0NRT,278.3,0.08,N
7751,-23.781660000000002,-70.32005,322.22,0.39,0.59,2022-03-23,631,1,nominal,2.0NRT,287.63,2.31,N
7752,-23.82058,-70.31753,301.27,0.39,0.59,2022-03-23,631,1,nominal,2.0NRT,284.47,0.81,N
7753,-23.82603,-70.31835,324.1,0.39,0.59,2022-03-23,631,1,nominal,2.0NRT,286.41,3.34,N
7754,-24.29038,-70.09881999999999,304.08,0.41,0.6,2022-03-23,631,1,nominal,2.0NRT,278.6,0.1,N
7755,-26.02403,-70.56744,297.43,0.39,0.6,2022-03-23,631,1,nominal,2.0NRT,280.8,0.04,N
7757,-27.41439,-70.2621,296.44,0.42,0.61,2022-03-23,631,1,nominal,2.0NRT,284.97,0.86,N
7758,-29.13598,-70.37601,295.97,0.44,0.62,2022-03-23,631,1,nominal,2.0NRT,281.04,0.42,N
7759,-29.530929999999998,-70.64398,296.03,0.42,0.61,2022-03-23,631,1,nominal,2.0NRT,279.47,0.34,N
7761,-30.57395,-70.76674,314.18,0.43,0.62,2022-03-23,633,1,nominal,2.0NRT,282.88,0.31,N
7765,-32.80281,-70.95179,320.81,0.43,0.62,2022-03-23,633,1,nominal,2.0NRT,283.8,1.96,N
7766,-32.80253,-70.95631,308.23,0.43,0.62,2022-03-23,633,1,nominal,2.0NRT,283.64,1.96,N
7767,-33.294090000000004,-70.73023,303.55,0.45,0.63,2022-03-23,633,1,nominal,2.0NRT,284.35,0.9,N
7768,-33.643809999999995,-70.90996,297.74,0.44,0.63,2022-03-23,633,1,nominal,2.0NRT,280.2,0.47,N
7769,-33.87278,-69.67275,317.37,0.53,0.67,2022-03-23,633,1,nominal,2.0NRT,275.12,1.0,N
7770,-34.10501,-70.45893000000001,352.6,0.48,0.64,2022-03-23,633,1,nominal,2.0NRT,282.51,7.84,N
7771,-34.105270000000004,-70.45398,296.61,0.48,0.64,2022-03-23,633,1,nominal,2.0NRT,281.31,4.5,N
7772,-34.153290000000005,-70.84841999999999,298.87,0.45,0.63,2022-03-23,633,1,nominal,2.0NRT,279.79,0.59,N
7774,-36.86412,-71.37297,296.63,0.45,0.63,2022-03-23,633,1,nominal,2.0NRT,272.86,0.9,N
7775,-38.19809,-70.45767,298.8,0.51,0.66,2022-03-23,635,1,nominal,2.0NRT,278.18,0.14,N
12781,-17.49043,-71.35823,335.35,0.38,0.59,2022-03-23,1900,1,nominal,2.0NRT,300.75,6.25,D
12804,-39.59697,-73.01438,338.81,0.4,0.37,2022-03-23,1853,1,nominal,2.0NRT,299.2,22.57,D
12805,-39.59778,-73.01907,329.61,0.4,0.37,2022-03-23,1853,1,nominal,2.0NRT,293.23,6.61,D
12806,-38.79039,-72.76585,331.59,0.42,0.37,2022-03-23,1856,1,nominal,2.0NRT,292.02,2.81,D
12808,-35.52132,-69.56979,349.21,0.42,0.45,2022-03-23,1856,1,nominal,2.0NRT,305.35,6.45,D
12809,-35.52232,-69.57439000000001,331.14,0.42,0.45,2022-03-23,1856,1,nominal,2.0NRT,303.16,3.37,D
12810,-34.10688,-70.45421999999999,340.59,0.4,0.44,2022-03-23,1856,1,nominal,2.0NRT,302.86,2.64,D
12811,-33.29599,-70.72678,330.61,0.4,0.45,2022-03-23,1856,1,low,2.0NRT,303.43,2.95,D
12814,-32.804959999999994,-70.95047,331.95,0.4,0.44,2022-03-23,1856,1,nominal,2.0NRT,302.99,2.02,D
12817,-23.82702,-70.31331,352.14,0.33,0.55,2022-03-23,1858,1,nominal,2.0NRT,315.35,3.79,D
