,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
93,-17.48855,-71.3577,309.01,0.37,0.58,2022-01-03,522,N,nominal,2.0NRT,289.19,1.34,N
94,-17.49383,-71.3593,333.67,0.37,0.58,2022-01-03,522,N,nominal,2.0NRT,289.43,4.08,N
258,-23.78555,-70.31945,299.95,0.49,0.48,2022-01-03,522,N,nominal,2.0NRT,284.58,1.35,N
260,-23.82313,-70.31796,318.86,0.49,0.48,2022-01-03,522,N,nominal,2.0NRT,289.16,2.69,N
261,-23.824089999999998,-70.31326999999999,314.24,0.49,0.48,2022-01-03,522,N,nominal,2.0NRT,286.47,2.69,N
288,-27.41603,-70.26191,333.9,0.41,0.45,2022-01-03,525,N,nominal,2.0NRT,288.47,3.32,N
289,-27.416909999999998,-70.25763,302.93,0.41,0.45,2022-01-03,525,N,nominal,2.0NRT,289.52,2.02,N
509,-28.48153,-71.24757,303.42,0.45,0.47,2022-01-03,525,N,nominal,2.0NRT,289.63,0.95,N
510,-28.481859999999998,-71.2495,300.03,0.45,0.47,2022-01-03,525,N,nominal,2.0NRT,288.96,0.86,N
518,-32.80343,-70.95314,317.06,0.54,0.42,2022-01-03,527,N,nominal,2.0NRT,289.48,2.77,N
519,-32.76048,-71.48151999999999,298.99,0.38,0.44,2022-01-03,527,N,nominal,2.0NRT,287.9,0.62,N
520,-32.76133,-71.47738000000001,301.33,0.38,0.43,2022-01-03,527,N,nominal,2.0NRT,286.94,0.62,N
523,-32.92844,-71.50513000000001,301.55,0.38,0.43,2022-01-03,527,N,nominal,2.0NRT,290.51,1.03,N
524,-33.29408,-70.7252,302.87,0.52,0.42,2022-01-03,527,N,nominal,2.0NRT,288.93,2.18,N
525,-33.30655,-70.72289,309.03,0.52,0.41,2022-01-03,527,N,nominal,2.0NRT,287.66,1.19,N
526,-33.29514,-70.72675,313.35,0.52,0.41,2022-01-03,527,N,nominal,2.0NRT,290.62,1.55,N
527,-33.307629999999996,-70.72444,308.44,0.52,0.41,2022-01-03,527,N,nominal,2.0NRT,288.67,1.27,N
528,-33.367540000000005,-70.80662,301.22,0.52,0.42,2022-01-03,527,N,nominal,2.0NRT,286.32,0.54,N
529,-34.10334,-70.45868,319.76,0.49,0.4,2022-01-03,527,N,nominal,2.0NRT,285.3,4.27,N
530,-34.10436,-70.45336999999999,309.91,0.49,0.4,2022-01-03,527,N,nominal,2.0NRT,285.94,3.27,N
531,-34.10698,-70.46005,328.02,0.49,0.4,2022-01-03,527,N,nominal,2.0NRT,287.46,4.27,N
532,-34.10801,-70.45469,326.3,0.49,0.4,2022-01-03,527,N,nominal,2.0NRT,286.86,3.27,N
1192,-34.10908,-70.45824,367.0,0.36,0.58,2022-01-03,1747,N,high,2.0NRT,310.34,9.42,D
1193,-34.103609999999996,-70.45774,345.57,0.36,0.58,2022-01-03,1747,N,nominal,2.0NRT,308.98,3.19,D
4751,-32.8016,-70.95285,349.69,0.37,0.58,2022-01-03,1747,N,nominal,2.0NRT,306.69,8.24,D
4874,-27.41775,-70.26092,348.55,0.6,0.53,2022-01-03,1749,N,nominal,2.0NRT,315.36,9.76,D
4875,-27.412779999999998,-70.26151,339.72,0.6,0.53,2022-01-03,1749,N,low,2.0NRT,314.71,9.76,D
5018,-20.2885,-69.69733000000001,346.0,0.46,0.47,2022-01-03,1751,N,low,2.0NRT,320.16,1.58,D
5078,-16.770129999999998,-70.69731,338.37,0.48,0.48,2022-01-03,1751,N,nominal,2.0NRT,306.19,3.48,D
5194,-34.10392,-70.45484,338.69,0.54,0.68,2022-01-03,1927,N,nominal,2.0NRT,304.07,8.43,D
5195,-34.105309999999996,-70.45974,352.12,0.54,0.68,2022-01-03,1927,N,nominal,2.0NRT,304.87,7.24,D
5197,-32.80327,-70.95432,333.87,0.54,0.68,2022-01-03,1927,N,nominal,2.0NRT,303.65,5.73,D
5540,-23.82143,-70.31572,332.59,0.47,0.64,2022-01-04,503,N,nominal,2.0NRT,288.29,2.05,N
5541,-23.82037,-70.32021,298.37,0.47,0.64,2022-01-04,503,N,nominal,2.0NRT,286.88,2.05,N
5542,-23.82735,-70.31711999999999,300.13,0.47,0.64,2022-01-04,503,N,nominal,2.0NRT,286.82,2.05,N
5543,-23.82305,-70.31697,345.37,0.47,0.64,2022-01-04,503,N,nominal,2.0NRT,289.82,5.07,N
5570,-27.411790000000003,-70.26244,307.34,0.39,0.59,2022-01-04,503,N,nominal,2.0NRT,288.15,3.0,N
5571,-27.412770000000002,-70.25832,312.48,0.39,0.59,2022-01-04,503,N,nominal,2.0NRT,287.91,1.38,N
5572,-27.41817,-70.26,314.08,0.39,0.59,2022-01-04,503,N,nominal,2.0NRT,288.65,1.38,N
5573,-27.41917,-70.25582,310.62,0.39,0.59,2022-01-04,503,N,nominal,2.0NRT,288.6,1.38,N
5585,-32.92745,-71.50704,300.29,0.34,0.56,2022-01-04,505,N,nominal,2.0NRT,288.33,1.24,N
5586,-32.93266,-71.5084,298.44,0.34,0.56,2022-01-04,505,N,nominal,2.0NRT,286.49,0.33,N
5587,-33.29423,-70.73042,306.79,0.61,0.54,2022-01-04,505,N,nominal,2.0NRT,288.99,2.16,N
5588,-34.1042,-70.45544,338.27,0.57,0.52,2022-01-04,505,N,nominal,2.0NRT,287.4,4.07,N
5589,-34.10561,-70.44941999999999,297.34,0.57,0.52,2022-01-04,505,N,nominal,2.0NRT,286.49,4.07,N
5590,-34.108740000000004,-70.45778,319.11,0.57,0.52,2022-01-04,505,N,nominal,2.0NRT,285.95,4.64,N
5591,-34.10733,-70.45689,338.87,0.57,0.52,2022-01-04,505,N,nominal,2.0NRT,289.06,9.38,N
5592,-34.1088,-70.45074,296.65,0.57,0.52,2022-01-04,505,N,nominal,2.0NRT,286.16,3.64,N
6730,-34.10373,-70.46087,303.82,0.71,0.75,2022-01-04,648,N,nominal,2.0NRT,283.52,2.96,N
6731,-34.10394,-70.45345,307.58,0.71,0.75,2022-01-04,648,N,nominal,2.0NRT,283.94,2.96,N
6732,-34.10678,-70.45625,324.18,0.71,0.75,2022-01-04,648,N,nominal,2.0NRT,285.02,5.23,N
