,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
450,-40.62036,-73.24489,306.09,1.74,1.29,2022-02-11,412,T,67,6.1NRT,281.71,23.32,N
451,-40.624629999999996,-73.26544,301.18,1.74,1.29,2022-02-11,412,T,38,6.1NRT,281.14,16.84,N
452,-40.60892,-73.24916,319.2,1.74,1.29,2022-02-11,412,T,98,6.1NRT,281.4,44.67,N
453,-40.6147,-73.2539,328.77,1.74,1.29,2022-02-11,412,T,100,6.1NRT,282.73,67.73,N
454,-38.35232,-73.22027,308.52,1.98,1.37,2022-02-11,412,T,75,6.1NRT,282.14,31.56,N
455,-38.35627,-73.23869,300.26,1.98,1.37,2022-02-11,412,T,23,6.1NRT,281.23,18.04,N
456,-38.33979,-73.22276,337.19,1.98,1.37,2022-02-11,412,T,100,6.1NRT,283.96,112.39,N
457,-38.35109,-73.22586,315.52,1.98,1.37,2022-02-11,412,T,91,6.1NRT,282.64,46.06,N
458,-38.3344,-73.20841999999999,311.14,1.99,1.38,2022-02-11,412,T,82,6.1NRT,282.79,36.96,N
459,-38.33866,-73.22870999999999,327.24,1.98,1.37,2022-02-11,412,T,100,6.1NRT,283.18,78.27,N
460,-38.23341,-72.79395,308.16,2.12,1.41,2022-02-11,412,T,74,6.1NRT,283.34,34.08,N
461,-38.10495,-72.57835,316.64,2.19,1.44,2022-02-11,412,T,94,6.1NRT,281.29,55.87,N
462,-38.10804,-72.58286,300.18,2.19,1.44,2022-02-11,412,T,20,6.1NRT,280.32,21.61,N
463,-38.09547,-72.58794,310.72,2.19,1.44,2022-02-11,412,T,81,6.1NRT,282.03,41.41,N
464,-37.980709999999995,-72.44173,308.81,2.25,1.45,2022-02-11,412,T,76,6.1NRT,283.21,37.76,N
465,-38.11642,-72.99879,301.59,2.07,1.4,2022-02-11,412,T,43,6.1NRT,281.58,21.42,N
466,-37.984840000000005,-72.44708,301.6,2.25,1.45,2022-02-11,412,T,43,6.1NRT,283.14,24.79,N
467,-37.89085,-72.39841,304.77,2.28,1.46,2022-02-11,412,T,62,6.1NRT,284.6,29.58,N
468,-37.87209,-72.3769,321.34,2.29,1.46,2022-02-11,412,T,100,6.1NRT,285.92,70.15,N
469,-37.8779,-72.4028,322.28,2.28,1.46,2022-02-11,412,T,100,6.1NRT,286.25,73.41,N
470,-37.911359999999995,-72.5525,304.86,2.23,1.45,2022-02-11,412,T,62,6.1NRT,283.26,27.22,N
471,-37.8768,-72.38071,319.9,2.29,1.46,2022-02-11,412,T,99,6.1NRT,285.77,67.27,N
472,-37.88243,-72.40656,317.05,2.28,1.46,2022-02-11,412,T,94,6.1NRT,285.32,58.72,N
473,-37.8638,-72.38494,323.23,2.29,1.46,2022-02-11,412,T,100,6.1NRT,286.99,78.14,N
474,-37.86943,-72.4107,313.02,2.28,1.46,2022-02-11,412,T,86,6.1NRT,284.77,46.84,N
475,-37.85086,-72.38948,319.41,2.29,1.46,2022-02-11,412,T,99,6.1NRT,285.48,66.81,N
476,-37.832409999999996,-72.36907,334.81,2.29,1.47,2022-02-11,412,T,100,6.1NRT,285.58,128.46,N
477,-37.837959999999995,-72.39419000000001,338.78,2.29,1.46,2022-02-11,412,T,100,6.1NRT,286.27,148.11,N
478,-37.849579999999996,-73.18992,305.07,2.05,1.39,2022-02-11,412,T,63,6.1NRT,281.35,26.16,N
479,-37.836890000000004,-73.19245,306.77,2.05,1.39,2022-02-11,412,T,69,6.1NRT,281.53,29.24,N
556,-37.46376,-72.65153000000001,315.1,1.01,1.01,2022-02-11,559,A,91,6.1NRT,285.84,16.4,N
557,-37.82692,-72.38513,311.34,1.0,1.0,2022-02-11,559,A,68,6.1NRT,283.98,12.23,N
558,-37.82865,-72.37376,360.82,1.0,1.0,2022-02-11,559,A,100,6.1NRT,289.95,90.94,N
559,-37.83593,-72.3873,319.55,1.0,1.0,2022-02-11,559,A,49,6.1NRT,284.75,18.02,N
560,-37.83767,-72.37589,383.09,1.0,1.0,2022-02-11,559,A,100,6.1NRT,294.32,168.54,N
561,-37.84668,-72.37809,325.29,1.0,1.0,2022-02-11,559,A,80,6.1NRT,287.22,24.15,N
562,-37.85569,-72.38024,330.45,1.0,1.0,2022-02-11,559,A,92,6.1NRT,288.85,30.27,N
563,-37.86298,-72.39379,341.61,1.0,1.0,2022-02-11,559,A,96,6.1NRT,289.46,46.56,N
564,-37.86472,-72.38238,336.69,1.0,1.0,2022-02-11,559,A,89,6.1NRT,291.33,38.56,N
565,-37.872009999999996,-72.3959,325.0,1.0,1.0,2022-02-11,559,A,68,6.1NRT,287.92,23.74,N
566,-37.87373,-72.38450999999999,333.7,1.0,1.0,2022-02-11,559,A,100,6.1NRT,289.68,34.95,N
567,-37.879290000000005,-72.40944,323.17,1.0,1.0,2022-02-11,559,A,100,6.1NRT,284.08,23.21,N
568,-37.88102,-72.39803,356.88,1.0,1.0,2022-02-11,559,A,100,6.1NRT,291.43,80.33,N
569,-37.88275,-72.38665,311.27,1.0,1.0,2022-02-11,559,A,57,6.1NRT,285.27,11.92,N
570,-37.88831,-72.4116,315.32,1.0,1.0,2022-02-11,559,A,91,6.1NRT,283.29,15.79,N
571,-37.89004,-72.40018,326.0,1.0,1.0,2022-02-11,559,A,100,6.1NRT,285.9,26.03,N
572,-37.91315,-72.5428,316.41,1.01,1.0,2022-02-11,559,A,93,6.1NRT,285.06,17.4,N
573,-37.83218,-73.24145,302.63,1.03,1.01,2022-02-11,559,A,50,6.1NRT,283.61,8.72,N
574,-37.84155,-73.18233000000001,305.5,1.03,1.01,2022-02-11,559,A,65,6.1NRT,280.92,10.63,N
575,-37.9757,-72.43934,317.08,1.0,1.0,2022-02-11,559,A,94,6.1NRT,283.95,18.54,N
576,-37.97743,-72.42795,302.31,1.0,1.0,2022-02-11,559,A,48,6.1NRT,281.84,8.08,N
