,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
92,-36.86954,-71.3829,300.8,1.08,1.04,2022-01-07,342,T,34,6.1NRT,278.02,9.14,N
93,-34.11087,-70.45826,319.1,1.28,1.12,2022-01-07,342,T,98,6.1NRT,288.24,26.6,N
94,-34.1013,-70.45302,310.89,1.28,1.12,2022-01-07,342,T,81,6.1NRT,287.09,17.51,N
95,-34.103559999999995,-70.46606,305.62,1.28,1.12,2022-01-07,342,T,65,6.1NRT,287.23,12.14,N
195,-37.24641,-73.31485,315.13,1.04,1.02,2022-01-07,1444,T,52,6.1NRT,302.77,7.93,D
196,-37.71835,-72.24208,315.13,1.0,1.0,2022-01-07,1444,T,40,6.1NRT,301.64,4.84,D
197,-37.95663,-72.43463,314.7,1.0,1.0,2022-01-07,1444,T,23,6.1NRT,302.35,5.71,D
198,-38.45237,-71.36834,315.14,1.01,1.0,2022-01-07,1444,T,15,6.1NRT,303.7,7.75,D
199,-38.76576,-72.75725,313.94,1.01,1.0,2022-01-07,1444,T,54,6.1NRT,301.3,4.3,D
200,-38.98604,-72.64357,315.64,1.0,1.0,2022-01-07,1446,T,51,6.1NRT,302.5,5.63,D
201,-39.36605,-72.62278,311.48,1.0,1.0,2022-01-07,1446,T,44,6.1NRT,299.85,5.89,D
202,-39.54124,-72.50324,309.57,1.0,1.0,2022-01-07,1446,T,40,6.1NRT,299.12,4.81,D
203,-39.53785,-72.95538,311.26,1.01,1.0,2022-01-07,1446,T,49,6.1NRT,299.57,5.61,D
204,-39.8657,-72.80116,308.71,1.0,1.0,2022-01-07,1446,T,45,6.1NRT,298.0,4.66,D
205,-40.34134,-72.94484,310.94,1.0,1.0,2022-01-07,1446,T,33,6.1NRT,297.62,4.26,D
206,-40.908809999999995,-73.16289,312.79,1.0,1.0,2022-01-07,1446,T,58,6.1NRT,300.77,4.79,D
207,-41.39842,-73.46353,309.44,1.0,1.0,2022-01-07,1446,T,49,6.1NRT,298.64,4.04,D
208,-41.88702,-72.57899,314.14,1.0,1.0,2022-01-07,1446,T,65,6.1NRT,303.37,11.16,D
209,-42.466770000000004,-73.78543,311.61,1.0,1.0,2022-01-07,1446,T,30,6.1NRT,298.56,5.35,D
210,-42.4686,-73.77328,312.67,1.0,1.0,2022-01-07,1446,T,0,6.1NRT,299.01,5.24,D
374,-17.49616,-71.34883,328.62,1.56,1.23,2022-01-07,1439,T,0,6.1NRT,302.62,19.34,D
435,-32.807359999999996,-70.95334,323.43,1.01,1.0,2022-01-07,1444,T,60,6.1NRT,308.34,8.13,D
1059,-41.39697,-72.90458000000001,312.59,1.09,1.04,2022-01-07,1906,A,18,6.1NRT,299.5,5.36,D
1060,-39.540859999999995,-72.95643000000001,317.65,1.14,1.06,2022-01-07,1906,A,65,6.1NRT,306.65,8.47,D
1061,-34.1143,-70.45340999999999,328.6,1.95,1.36,2022-01-07,1908,A,58,6.1NRT,313.27,19.26,D
