,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
190,-32.803909999999995,-70.95792,306.44,0.54,0.51,2022-02-26,512,N,nominal,2.0NRT,289.12,1.38,N
191,-32.76008,-71.47649,337.53,0.57,0.52,2022-02-26,512,N,nominal,2.0NRT,284.7,6.42,N
192,-32.75866,-71.48267,304.9,0.57,0.52,2022-02-26,512,N,nominal,2.0NRT,286.41,7.15,N
193,-32.75678,-71.47613,344.62,0.57,0.52,2022-02-26,512,N,nominal,2.0NRT,285.34,9.04,N
194,-32.761520000000004,-71.47766,313.14,0.57,0.52,2022-02-26,512,N,nominal,2.0NRT,285.09,3.85,N
195,-32.93087,-71.50778000000001,297.34,0.57,0.52,2022-02-26,512,N,nominal,2.0NRT,287.34,1.36,N
196,-33.295,-70.73241,315.67,0.51,0.49,2022-02-26,512,N,nominal,2.0NRT,290.05,2.06,N
197,-33.51184,-70.80678,299.95,0.51,0.49,2022-02-26,512,N,nominal,2.0NRT,285.8,0.73,N
198,-34.10623,-70.45621,339.04,0.47,0.48,2022-02-26,512,N,nominal,2.0NRT,287.59,7.7,N
225,-38.30976,-72.6414,298.87,0.5,0.49,2022-02-26,514,N,nominal,2.0NRT,283.88,1.35,N
323,-17.49059,-71.35839,341.19,0.6,0.71,2022-02-26,508,N,nominal,2.0NRT,277.34,7.68,N
324,-17.488979999999998,-71.36554,307.82,0.6,0.71,2022-02-26,508,N,nominal,2.0NRT,275.75,7.06,N
325,-17.48884,-71.35909000000001,344.97,0.6,0.71,2022-02-26,508,N,nominal,2.0NRT,277.54,9.75,N
565,-23.82317,-70.31803000000001,300.61,0.38,0.59,2022-02-26,510,N,nominal,2.0NRT,282.23,0.75,N
566,-23.82402,-70.31436,298.84,0.38,0.59,2022-02-26,510,N,nominal,2.0NRT,281.13,0.75,N
637,-27.358220000000003,-70.22317,308.02,0.32,0.54,2022-02-26,510,N,nominal,2.0NRT,288.24,0.79,N
1131,-17.489639999999998,-71.36244,321.24,0.56,0.69,2022-02-26,648,N,nominal,2.0NRT,284.05,3.97,N
1132,-17.48977,-71.36276,319.53,0.56,0.69,2022-02-26,648,N,nominal,2.0NRT,284.32,3.9,N
1303,-38.53139,-72.34714,343.32,0.74,0.76,2022-02-26,1734,N,nominal,2.0NRT,287.13,10.46,D
1304,-38.53143,-72.35629,344.73,0.74,0.76,2022-02-26,1734,N,nominal,2.0NRT,290.17,10.46,D
1306,-38.53171,-72.3472,339.45,0.74,0.76,2022-02-26,1734,N,nominal,2.0NRT,287.08,14.79,D
1307,-38.53179,-72.35638,348.71,0.74,0.76,2022-02-26,1734,N,nominal,2.0NRT,291.03,13.92,D
