,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27,-34.10839,-70.45598000000001,313.52,1.1,1.05,2022-04-01,317,T,87,6.1NRT,283.69,17.17,N
28,-34.10461,-70.46225,305.16,1.1,1.05,2022-04-01,317,T,63,6.1NRT,281.96,11.65,N
29,-32.80753,-70.95221,311.96,1.11,1.05,2022-04-01,317,T,84,6.1NRT,286.78,15.86,N
188,-34.10885,-70.45989,314.55,1.65,1.26,2022-04-01,1416,T,69,6.1NRT,301.29,14.42,D
196,-40.52205,-73.2901,301.17,1.72,1.29,2022-04-01,1418,T,45,6.1NRT,286.97,10.88,D
494,-37.84197,-72.15845,372.73,1.56,1.23,2022-04-02,357,T,100,6.1NRT,288.06,247.0,N
495,-37.83959,-72.14647,334.85,1.57,1.23,2022-04-02,357,T,100,6.1NRT,284.97,73.22,N
496,-37.84284,-72.16351,348.65,1.56,1.23,2022-04-02,357,T,100,6.1NRT,287.21,119.2,N
949,-34.104,-70.45365,310.27,1.48,1.2,2022-04-02,1459,T,62,6.1NRT,295.97,8.59,D
950,-36.281490000000005,-72.54289,304.92,1.22,1.1,2022-04-02,1501,T,44,6.1NRT,294.43,4.03,D
951,-37.39076,-72.1358,313.7,1.31,1.14,2022-04-02,1501,T,71,6.1NRT,294.31,14.38,D
952,-37.51252,-72.30421,317.07,1.29,1.13,2022-04-02,1501,T,77,6.1NRT,292.43,17.31,D
953,-37.52115,-72.32068000000001,316.82,1.29,1.13,2022-04-02,1501,T,76,6.1NRT,292.26,16.79,D
954,-37.52277,-72.30592,335.58,1.29,1.13,2022-04-02,1501,T,89,6.1NRT,293.61,48.49,D
955,-38.16015,-72.68211,317.11,1.26,1.12,2022-04-02,1501,T,60,6.1NRT,281.63,18.03,D
956,-38.17027,-72.68393,315.37,1.26,1.12,2022-04-02,1501,T,69,6.1NRT,278.23,16.08,D
971,-23.82921,-70.31426,325.17,1.14,1.07,2022-04-02,1457,T,67,6.1NRT,309.83,10.5,D
974,-29.12221,-70.90498000000001,319.38,1.22,1.1,2022-04-02,1459,T,41,6.1NRT,305.47,7.88,D
1001,-34.10437,-70.45531,301.31,1.56,1.23,2022-04-03,304,T,40,6.1NRT,279.66,15.86,N
1032,-23.82876,-70.32131,300.05,1.16,1.07,2022-04-03,306,T,13,6.1NRT,283.93,8.73,N
1288,-34.10508,-70.45924000000001,310.59,2.56,1.54,2022-04-03,1405,T,65,6.1NRT,295.84,24.86,D
1530,-34.10219,-70.45853000000001,322.76,1.07,1.03,2022-04-04,1448,T,79,6.1NRT,298.23,14.95,D
1531,-34.10371,-70.44691,316.18,1.07,1.03,2022-04-04,1448,T,58,6.1NRT,298.29,8.47,D
1532,-36.277570000000004,-72.53962,300.8,1.0,1.0,2022-04-04,1448,T,32,6.1NRT,289.56,2.45,D
1533,-38.68172,-72.8363,307.32,1.01,1.01,2022-04-04,1448,T,65,6.1NRT,290.78,7.61,D
2088,-34.10641,-70.46234,305.03,1.1,1.05,2022-04-06,334,T,63,6.1NRT,283.6,10.67,N
2517,-32.75819,-71.46733,308.64,2.43,1.5,2022-04-07,1518,T,18,6.1NRT,294.84,15.32,D
2518,-32.764790000000005,-71.47489,308.88,2.43,1.5,2022-04-07,1518,T,0,6.1NRT,293.91,16.21,D
2519,-34.108990000000006,-70.4534,310.02,2.94,1.63,2022-04-07,1518,T,47,6.1NRT,297.98,22.91,D
2639,-37.46324,-72.37613,305.98,2.4,1.49,2022-04-07,1520,T,40,6.1NRT,292.33,10.84,D
2699,-38.54984,-72.56004,306.49,1.28,1.12,2022-04-08,321,T,68,6.1NRT,284.15,14.65,N
2700,-38.551429999999996,-72.57486999999999,304.28,1.29,1.13,2022-04-08,321,T,59,6.1NRT,283.83,12.57,N
2701,-38.539640000000006,-72.5619,345.93,1.28,1.12,2022-04-08,321,T,100,6.1NRT,285.02,81.48,N
2702,-38.5412,-72.57661,324.79,1.29,1.13,2022-04-08,321,T,100,6.1NRT,284.28,36.04,N
2703,-35.70682,-71.70843,301.96,1.1,1.05,2022-04-08,321,T,40,6.1NRT,285.81,7.5,N
2704,-35.70831,-71.72073,315.69,1.11,1.05,2022-04-08,321,T,92,6.1NRT,285.35,18.4,N
2705,-35.69882,-71.72249000000001,306.0,1.11,1.05,2022-04-08,321,T,66,6.1NRT,284.79,10.51,N
2706,-34.10755,-70.45089,302.38,1.01,1.0,2022-04-08,321,T,49,6.1NRT,283.68,8.15,N
2707,-34.10905,-70.46188000000001,312.6,1.01,1.0,2022-04-08,321,T,85,6.1NRT,283.75,14.89,N
2708,-27.414479999999998,-70.26151999999999,307.65,1.03,1.02,2022-04-08,323,T,72,6.1NRT,287.16,10.4,N
