,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
39,-20.33575,-70.86328,305.33,1.36,1.16,2022-02-26,332,T,25,6.1NRT,288.67,10.31,N
40,-34.10523,-70.45354,304.96,1.01,1.01,2022-02-26,329,T,62,6.1NRT,285.44,9.46,N
41,-34.106840000000005,-70.46436,301.38,1.01,1.01,2022-02-26,329,T,40,6.1NRT,285.58,7.28,N
409,-34.1105,-70.45945,322.96,1.14,1.06,2022-02-26,1431,T,74,6.1NRT,306.78,12.89,D
410,-40.3373,-72.94619,303.08,1.18,1.08,2022-02-26,1431,T,34,6.1NRT,288.92,4.09,D
786,-38.361090000000004,-72.96909000000001,317.75,1.0,1.0,2022-02-26,1853,A,76,6.1NRT,297.99,12.0,D
787,-38.12746,-73.39589000000001,316.52,1.0,1.0,2022-02-26,1853,A,64,6.1NRT,292.51,8.68,D
788,-37.68326,-72.41645,309.56,1.01,1.0,2022-02-26,1853,A,20,6.1NRT,296.37,4.51,D
789,-35.60263,-71.73867,317.33,1.06,1.03,2022-02-26,1853,A,22,6.1NRT,302.47,5.46,D
790,-34.11371,-70.46224000000001,325.34,1.24,1.11,2022-02-26,1855,A,61,6.1NRT,312.21,9.93,D
792,-29.2227,-70.37398,330.7,1.53,1.22,2022-02-26,1857,A,74,6.1NRT,309.13,27.92,D
793,-29.22614,-70.39326,330.3,1.53,1.22,2022-02-26,1857,A,73,6.1NRT,310.73,27.67,D
1051,-37.57313,-72.00654,303.51,1.0,1.0,2022-02-27,557,A,55,6.1NRT,282.7,8.48,N
1321,-35.83428,-71.59589,308.52,2.04,1.39,2022-02-27,1513,T,25,6.1NRT,296.62,9.98,D
1322,-35.84695,-71.59745,308.39,2.04,1.39,2022-02-27,1513,T,25,6.1NRT,295.15,8.85,D
1323,-35.96241,-72.3267,309.49,1.85,1.33,2022-02-27,1513,T,49,6.1NRT,296.93,6.63,D
1324,-36.422,-71.96175,309.18,1.97,1.37,2022-02-27,1513,T,44,6.1NRT,295.98,8.37,D
1325,-36.61632,-72.94858,303.65,1.72,1.29,2022-02-27,1513,T,0,6.1NRT,292.7,9.96,D
1326,-36.93643,-73.01671999999999,305.82,1.72,1.29,2022-02-27,1513,T,0,6.1NRT,293.44,14.84,D
1807,-34.10556,-70.45998,302.21,1.1,1.05,2022-02-28,317,T,47,6.1NRT,283.05,9.08,N
2090,-27.890590000000003,-70.1825,326.41,2.16,1.43,2022-02-28,1416,T,74,6.1NRT,310.8,24.58,D
